Run ID,1021,,,,,,,,,,,,,,,,,,,
Run Date/Time,18/07/2014 08:52,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,1.5.4,,,,,,,,,,,,,,,,,,,
Protocol Name,18.07.14_BRD4 and BRD9 IC50 _10mM Stock_50uM FAC top_100nl transfer_0.5% DMSO_ 4 daughters_1in2.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,N9,,,,,75,75,34.712,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,O9,,,,,75,75,34.637,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,P9,,,,,75,75,34.562,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,P10,,,,,87.5,87.5,34.474,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,O10,,,,,87.5,87.5,34.387,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,N10,,,,,87.5,87.5,34.299,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,M10,,,,,87.5,87.5,34.212,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,L10,,,,,87.5,87.5,34.124,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,K10,,,,,87.5,87.5,34.037,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,J10,,,,,87.5,87.5,33.949,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,I10,,,,,87.5,87.5,33.862,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,H10,,,,,87.5,87.5,33.774,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,G10,,,,,87.5,87.5,33.687,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,F10,,,,,87.5,87.5,33.599,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,E10,,,,,87.5,87.5,33.512,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,D10,,,,,87.5,87.5,33.424,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,C10,,,,,87.5,87.5,33.337,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,C11,,,,,92.5,92.5,33.244,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,D11,,,,,92.5,92.5,33.152,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,E11,,,,,92.5,92.5,33.059,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,F11,,,,,92.5,92.5,32.967,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,G11,,,,,92.5,92.5,32.874,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,H11,,,,,92.5,92.5,32.782,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,I11,,,,,92.5,92.5,32.689,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,J11,,,,,92.5,92.5,32.597,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,K11,,,,,92.5,92.5,32.504,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,L11,,,,,92.5,92.5,32.412,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,M11,,,,,92.5,92.5,32.319,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,N11,,,,,92.5,92.5,32.227,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,O11,,,,,92.5,92.5,32.134,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,P11,,,,,92.5,92.5,32.042,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,H24,,,Destination Plate[2]-01,,Proxiplate_384PS,C14,,,,,50,50,31.992,98.266,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,D14,,,,,50,50,36.796,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,E14,,,,,50,50,36.746,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,F14,,,,,50,50,36.696,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,G14,,,,,50,50,36.646,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,H14,,,,,50,50,36.596,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,I14,,,,,50,50,36.546,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,J14,,,,,50,50,36.496,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,K14,,,,,50,50,36.446,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,L14,,,,,50,50,36.396,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,M14,,,,,50,50,36.346,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,N14,,,,,50,50,36.296,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,O14,,,,,50,50,36.246,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,P14,,,,,50,50,36.196,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,P15,,,,,75,75,36.121,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,O15,,,,,75,75,36.046,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,N15,,,,,75,75,35.971,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,M15,,,,,75,75,35.896,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,L15,,,,,75,75,35.821,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,K15,,,,,75,75,35.746,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,J15,,,,,75,75,35.671,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,I15,,,,,75,75,35.596,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,H15,,,,,75,75,35.521,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,G15,,,,,75,75,35.446,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,F15,,,,,75,75,35.371,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,E15,,,,,75,75,35.296,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,D15,,,,,75,75,35.221,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,C15,,,,,75,75,35.146,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,C16,,,,,87.5,87.5,35.059,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,D16,,,,,87.5,87.5,34.971,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,E16,,,,,87.5,87.5,34.884,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,F16,,,,,87.5,87.5,34.796,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,G16,,,,,87.5,87.5,34.709,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,H16,,,,,87.5,87.5,34.621,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,I16,,,,,87.5,87.5,34.534,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,J16,,,,,87.5,87.5,34.446,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,K16,,,,,87.5,87.5,34.359,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,L16,,,,,87.5,87.5,34.271,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,M16,,,,,87.5,87.5,34.184,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,N16,,,,,87.5,87.5,34.096,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,O16,,,,,87.5,87.5,34.009,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,P16,,,,,87.5,87.5,33.921,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,P17,,,,,92.5,92.5,33.829,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,O17,,,,,92.5,92.5,33.736,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,N17,,,,,92.5,92.5,33.644,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,M17,,,,,92.5,92.5,33.551,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,L17,,,,,92.5,92.5,33.459,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,K17,,,,,92.5,92.5,33.366,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,J17,,,,,92.5,92.5,33.274,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,I17,,,,,92.5,92.5,33.181,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,H17,,,,,92.5,92.5,33.089,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,G17,,,,,92.5,92.5,32.996,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,F17,,,,,92.5,92.5,32.904,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,E17,,,,,92.5,92.5,32.811,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,D17,,,,,92.5,92.5,32.719,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,C17,,,,,92.5,92.5,32.626,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,C18,,,,,97.5,97.5,32.529,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,D18,,,,,97.5,97.5,32.431,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,E18,,,,,97.5,97.5,32.334,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,F18,,,,,97.5,97.5,32.236,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,G18,,,,,97.5,97.5,32.139,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,H18,,,,,97.5,97.5,32.041,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,I18,,,,,97.5,97.5,31.944,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A18,,,Destination Plate[2]-01,,Proxiplate_384PS,J18,,,,,97.5,97.5,31.846,93.865,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,K18,,,,,97.5,97.5,36.731,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,L18,,,,,97.5,97.5,36.633,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,M18,,,,,97.5,97.5,36.536,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,N18,,,,,97.5,97.5,36.438,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,O18,,,,,97.5,97.5,36.341,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,P18,,,,,97.5,97.5,36.243,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,P20,,,,,50,50,36.193,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,O20,,,,,50,50,36.143,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,N20,,,,,50,50,36.093,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,M20,,,,,50,50,36.043,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,L20,,,,,50,50,35.993,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,K20,,,,,50,50,35.943,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,J20,,,,,50,50,35.893,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,I20,,,,,50,50,35.843,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,H20,,,,,50,50,35.793,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,G20,,,,,50,50,35.743,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,F20,,,,,50,50,35.693,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,E20,,,,,50,50,35.643,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,D20,,,,,50,50,35.593,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,C20,,,,,50,50,35.543,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,C21,,,,,75,75,35.468,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,D21,,,,,75,75,35.393,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,E21,,,,,75,75,35.318,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,F21,,,,,75,75,35.243,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,G21,,,,,75,75,35.168,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,H21,,,,,75,75,35.093,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,I21,,,,,75,75,35.018,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,J21,,,,,75,75,34.943,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,K21,,,,,75,75,34.868,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,L21,,,,,75,75,34.793,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,M21,,,,,75,75,34.718,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,N21,,,,,75,75,34.643,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,O21,,,,,75,75,34.568,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,P21,,,,,75,75,34.493,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,P22,,,,,87.5,87.5,34.406,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,O22,,,,,87.5,87.5,34.318,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,N22,,,,,87.5,87.5,34.231,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,M22,,,,,87.5,87.5,34.143,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,L22,,,,,87.5,87.5,34.056,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,K22,,,,,87.5,87.5,33.968,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,J22,,,,,87.5,87.5,33.881,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,I22,,,,,87.5,87.5,33.793,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,H22,,,,,87.5,87.5,33.706,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,G22,,,,,87.5,87.5,33.618,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,F22,,,,,87.5,87.5,33.531,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,E22,,,,,87.5,87.5,33.443,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,D22,,,,,87.5,87.5,33.356,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,C22,,,,,87.5,87.5,33.268,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,C23,,,,,92.5,92.5,33.176,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,D23,,,,,92.5,92.5,33.083,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,E23,,,,,92.5,92.5,32.991,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,F23,,,,,92.5,92.5,32.898,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,G23,,,,,92.5,92.5,32.806,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,H23,,,,,92.5,92.5,32.713,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,I23,,,,,92.5,92.5,32.621,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,J23,,,,,92.5,92.5,32.528,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,K23,,,,,92.5,92.5,32.436,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,L23,,,,,92.5,92.5,32.343,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,M23,,,,,92.5,92.5,32.251,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,N23,,,,,92.5,92.5,32.158,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,O23,,,,,92.5,92.5,32.066,94.674,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,G23,,,Destination Plate[2]-01,,Proxiplate_384PS,P23,,,,,92.5,92.5,31.973,94.674,Percent,DMSO,
