Run ID,1215
Run Date/Time,2014-10-21 10:17:59
Application Name,Labcyte Echo Dose-Response
Application Version,1.5.4
Protocol Name,21.10.2014_Novartis_CECR_FALZ_IC50_10mM Stock_5uM FAC 10nltransfer 1in2 .edr
User Name,ACCESS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D6,,,,,7.5,7.5,24.201,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C6,,,,,7.5,7.5,24.194,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C8,,,,,5,5,24.189,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D8,,,,,5,5,24.184,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E8,,,,,5,5,24.179,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F8,,,,,5,5,24.174,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G8,,,,,5,5,24.169,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H8,,,,,5,5,24.164,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I8,,,,,5,5,24.159,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J8,,,,,5,5,24.154,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K8,,,,,5,5,24.149,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L8,,,,,5,5,24.144,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,M8,,,,,5,5,24.139,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,N8,,,,,5,5,24.134,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,O8,,,,,5,5,24.129,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,P8,,,,,5,5,24.124,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,P9,,,,,7.5,7.5,24.116,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,O9,,,,,7.5,7.5,24.109,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,N9,,,,,7.5,7.5,24.101,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,M9,,,,,7.5,7.5,24.094,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L9,,,,,7.5,7.5,24.086,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K9,,,,,7.5,7.5,24.079,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J9,,,,,7.5,7.5,24.071,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I9,,,,,7.5,7.5,24.064,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H9,,,,,7.5,7.5,24.056,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G9,,,,,7.5,7.5,24.049,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F9,,,,,7.5,7.5,24.041,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E9,,,,,7.5,7.5,24.034,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D9,,,,,7.5,7.5,24.026,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C9,,,,,7.5,7.5,24.019,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C11,,,,,5,5,24.014,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D11,,,,,5,5,24.009,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E11,,,,,5,5,24.004,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F11,,,,,5,5,23.999,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G11,,,,,5,5,23.994,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H11,,,,,5,5,23.989,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I11,,,,,5,5,23.984,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J11,,,,,5,5,23.979,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K11,,,,,5,5,23.974,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L11,,,,,5,5,23.969,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,M11,,,,,5,5,23.964,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,N11,,,,,5,5,23.959,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,O11,,,,,5,5,23.954,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,P11,,,,,5,5,23.949,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L14,,,,,5,5,23.944,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K14,,,,,5,5,23.939,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J14,,,,,5,5,23.934,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I14,,,,,5,5,23.929,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H14,,,,,5,5,23.924,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G14,,,,,5,5,23.919,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F14,,,,,5,5,23.914,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E14,,,,,5,5,23.909,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D14,,,,,5,5,23.904,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C14,,,,,5,5,23.899,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C15,,,,,7.5,7.5,23.891,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D15,,,,,7.5,7.5,23.884,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E15,,,,,7.5,7.5,23.876,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F15,,,,,7.5,7.5,23.869,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G15,,,,,7.5,7.5,23.861,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H15,,,,,7.5,7.5,23.854,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I15,,,,,7.5,7.5,23.846,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J15,,,,,7.5,7.5,23.839,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K15,,,,,7.5,7.5,23.831,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L15,,,,,7.5,7.5,23.824,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L17,,,,,5,5,23.819,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K17,,,,,5,5,23.814,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J17,,,,,5,5,23.809,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I17,,,,,5,5,23.804,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H17,,,,,5,5,23.799,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G17,,,,,5,5,23.794,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F17,,,,,5,5,23.789,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E17,,,,,5,5,23.784,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D17,,,,,5,5,23.779,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C17,,,,,5,5,23.774,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C18,,,,,7.5,7.5,23.766,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D18,,,,,7.5,7.5,23.759,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E18,,,,,7.5,7.5,23.751,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F18,,,,,7.5,7.5,23.744,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G18,,,,,7.5,7.5,23.736,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H18,,,,,7.5,7.5,23.729,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I18,,,,,7.5,7.5,23.721,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J18,,,,,7.5,7.5,23.714,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K18,,,,,7.5,7.5,23.706,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L18,,,,,7.5,7.5,23.699,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L20,,,,,5,5,23.694,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K20,,,,,5,5,23.689,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J20,,,,,5,5,23.684,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I20,,,,,5,5,23.679,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H20,,,,,5,5,23.674,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G20,,,,,5,5,23.669,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F20,,,,,5,5,23.664,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E20,,,,,5,5,23.659,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D20,,,,,5,5,23.654,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C20,,,,,5,5,23.649,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C21,,,,,7.5,7.5,23.641,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D21,,,,,7.5,7.5,23.634,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E21,,,,,7.5,7.5,23.626,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F21,,,,,7.5,7.5,23.619,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G21,,,,,7.5,7.5,23.611,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H21,,,,,7.5,7.5,23.604,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I21,,,,,7.5,7.5,23.596,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J21,,,,,7.5,7.5,23.589,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K21,,,,,7.5,7.5,23.581,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L21,,,,,7.5,7.5,23.574,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,L23,,,,,5,5,23.569,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,K23,,,,,5,5,23.564,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,J23,,,,,5,5,23.559,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,I23,,,,,5,5,23.554,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,H23,,,,,5,5,23.549,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,G23,,,,,5,5,23.544,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,F23,,,,,5,5,23.539,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,E23,,,,,5,5,23.534,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,D23,,,,,5,5,23.529,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,A14,,,Destination Plate[1]-05,,Proxiplate_384PS,C23,,,,,5,5,23.524,95.415,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D1,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,C4,6.25E-07,M,BDV00005302a,Sample 7,10,10,23.527,95.723,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D1,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,D4,6.25E-07,M,BDV00005302a,Sample 7,10,10,23.517,95.723,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D1,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,D5,3.125E-07,M,BDV00005302a,Sample 7,5,5,23.512,95.723,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D1,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,C5,3.125E-07,M,BDV00005302a,Sample 7,5,5,23.507,95.723,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D1,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,C6,1.563E-07,M,BDV00005302a,Sample 7,2.5,2.5,23.504,95.723,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D1,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,D6,1.563E-07,M,BDV00005302a,Sample 7,2.5,2.5,23.502,95.723,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E1,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,D7,7.812E-08,M,BDV00005302a,Sample 7,10,10,22.253,97.128,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E1,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,C7,7.812E-08,M,BDV00005302a,Sample 7,10,10,22.243,97.128,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E1,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,C8,3.906E-08,M,BDV00005302a,Sample 7,5,5,22.238,97.128,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E1,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,D8,3.906E-08,M,BDV00005302a,Sample 7,5,5,22.233,97.128,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E1,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,D9,1.953E-08,M,BDV00005302a,Sample 7,2.5,2.5,22.23,97.128,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E1,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,C9,1.953E-08,M,BDV00005302a,Sample 7,2.5,2.5,22.228,97.128,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F1,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,C10,1E-08,M,BDV00005302a,Sample 7,10,10,23.634,98.553,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F1,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,D10,1E-08,M,BDV00005302a,Sample 7,10,10,23.624,98.553,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F1,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,D11,5E-09,M,BDV00005302a,Sample 7,5,5,23.619,98.553,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F1,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,C11,5E-09,M,BDV00005302a,Sample 7,5,5,23.614,98.553,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F2,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,E11,5E-09,M,BDV00005303a,Sample 1,5,5,23.5,96.083,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F2,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,F11,5E-09,M,BDV00005303a,Sample 1,5,5,23.495,96.083,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F2,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,F10,1E-08,M,BDV00005303a,Sample 1,10,10,23.485,96.083,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,F2,2E-05,M,Destination Plate[1]-06,,Proxiplate_384PS,E10,1E-08,M,BDV00005303a,Sample 1,10,10,23.475,96.083,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,E9,1.953E-08,M,BDV00005303a,Sample 1,2.5,2.5,22.264,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,F9,1.953E-08,M,BDV00005303a,Sample 1,2.5,2.5,22.262,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,F8,3.906E-08,M,BDV00005303a,Sample 1,5,5,22.257,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,E8,3.906E-08,M,BDV00005303a,Sample 1,5,5,22.252,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,E7,7.812E-08,M,BDV00005303a,Sample 1,10,10,22.242,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,E2,0.0001562,M,Destination Plate[1]-06,,Proxiplate_384PS,F7,7.812E-08,M,BDV00005303a,Sample 1,10,10,22.232,96.493,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,F6,1.563E-07,M,BDV00005303a,Sample 1,2.5,2.5,22.871,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,E6,1.563E-07,M,BDV00005303a,Sample 1,2.5,2.5,22.869,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,E5,3.125E-07,M,BDV00005303a,Sample 1,5,5,22.864,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,F5,3.125E-07,M,BDV00005303a,Sample 1,5,5,22.859,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,F4,6.25E-07,M,BDV00005303a,Sample 1,10,10,22.849,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D2,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,E4,6.25E-07,M,BDV00005303a,Sample 1,10,10,22.839,95.243,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,G4,6.25E-07,M,BDV00005304a,Sample 5,10,10,23.291,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,H4,6.25E-07,M,BDV00005304a,Sample 5,10,10,23.281,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,H5,3.125E-07,M,BDV00005304a,Sample 5,5,5,23.276,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,G5,3.125E-07,M,BDV00005304a,Sample 5,5,5,23.271,93.986,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D3,0.00125,M,Destination Plate[1]-06,,Proxiplate_384PS,G6,1.563E-07,M,BDV00005304a,Sample 5,2.5,2.5,23.269,93.986,Percent,DMSO,
